rxn	MGYG000001400	MGYG000010774	MGYG000011610	MGYG000015707	MGYG000016015	MGYG000081522	MGYG000106282	MGYG000112701	MGYG000120427	MGYG000153712	MGYG000186345	MGYG000201534	MGYG000213768	MGYG000224645	MGYG000232768	MGYG000246156	MGYG000263537	MGYG000270783
rxn10194_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10195_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10196_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10197_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10199_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10205_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10206_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10214_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10215_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10220_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10221_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10226_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10227_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10232_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10233_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10234_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10235_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10236_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10237_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10238_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10239_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10259_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10260_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10265_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10266_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10273_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10274_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10275_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10282_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10283_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10284_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10289_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10290_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10291_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10292_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10293_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10294_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10295_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10296_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10297_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10300_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10301_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10302_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10309_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10310_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10311_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10318_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10319_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10320_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10336_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10337_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10338_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10344_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10363_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10440_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10447_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10453_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10470_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10471_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10480_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10481_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10484_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10553_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10558_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10570_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10577_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10578_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10820_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10822_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10833_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10839_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10862_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10865_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10883_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10901_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn10954_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11007_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11039_c0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
rxn11140_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11158_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11196_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11245_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11258_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11334_c0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
rxn11513_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11567_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11587_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11609_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11612_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11702_c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
rxn11731_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11749_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11750_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11754_c0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
rxn11757_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11758_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11759_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11760_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11761_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11765_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11766_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11768_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11772_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11773_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11788_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11809_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11834_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11838_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn11875_c0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
rxn11877_c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
rxn11962_c0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rxn11995_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12003_c0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
rxn12038_c0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
rxn12039_c0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
rxn12049_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12059_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12193_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12204_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12221_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12368_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12371_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12377_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12416_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12423_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12427_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12435_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12440_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12446_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12459_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12510_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12512_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12633_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12635_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12637_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12639_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12641_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12642_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12643_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12646_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12649_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12778_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12811_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12952_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn12955_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13229_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13251_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13301_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13314_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13361_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13395_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13411_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13649_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13667_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13668_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13669_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13671_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13673_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13753_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13766_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13773_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13794_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13849_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn13853_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn14054_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn14089_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn14120_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn14167_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn14245_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn14359_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn14382_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15005_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15007_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15010_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15011_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15021_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15022_c0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	0
rxn15023_c0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	0
rxn15033_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15044_c0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
rxn15056_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15057_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15061_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15063_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15064_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15065_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15066_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15067_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15068_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15069_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15074_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15078_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15081_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15108_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15114_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15115_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15116_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15118_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15120_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15121_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15136_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15138_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15139_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15140_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15141_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15142_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15143_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15152_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15153_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15155_c0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0
rxn15162_c0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	0
rxn15165_c0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	0
rxn15166_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15167_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15171_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15172_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15179_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15220_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15225_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15226_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15228_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15229_c0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	0
rxn15230_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15248_c0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	0
rxn15249_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15254_c0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
rxn15255_c0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
rxn15270_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15271_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15278_c0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	0
rxn15279_c0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	0
rxn15280_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15281_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15296_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15298_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15307_c0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	0
rxn15317_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15319_c0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	0
rxn15337_c0	1	0	1	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1
rxn15338_c0	1	0	1	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1
rxn15354_c0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1
rxn15364_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15370_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15379_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15380_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15395_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15402_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15406_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15417_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15418_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15435_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15444_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15445_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15451_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15466_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15467_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15468_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15469_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15478_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15483_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15484_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15491_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15493_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15494_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15500_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15501_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15502_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15505_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15506_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15507_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15511_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15513_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15514_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15537_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15539_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15541_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15575_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15582_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15588_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15594_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15630_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15640_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15694_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15725_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15727_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15745_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15833_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15964_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn15972_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn16206_c0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn16213_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn16350_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn16823_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn19124_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn19220_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn20595_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn20643_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn21854_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn21855_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn22013_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn23042_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn25837_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn25838_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn25839_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn26477_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn27289_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rxn27812_c0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
